1063	84	440241898	Sophie Kinsella	2002.0	Shopaholic Ties the Knot
1064	721	141439610	Wilkie Collins, Matthew Sweet	1859.0	The Woman in White
1065	83	316349933	Robert Galbraith, J.K. Rowling	2015.0	Career of Evil
1066	50	1416968237	Jenny Han	2009.0	The Summer I Turned Pretty
1067	59	312966970	Janet Evanovich	1998.0	Four to Score 
1068	62	1573225789	James McBride	1996.0	The Color of Water: A Black Man's Tribute to His White Mother
1069	77	60889578	Steven D. Levitt, Stephen J. Dubner	2009.0	SuperFreakonomics: Global Cooling, Patriotic Prostitutes, and Why Suicide Bombers Should Buy Life Insurance
1070	58	385339151	Karen Marie Moning	2006.0	Darkfever
1071	65	312857063	Terry Goodkind	1995.0	Stone of Tears
1072	48	312554168	Emily Giffin	2010.0	Heart of the Matter
1073	650	141439831	William Makepeace Thackeray, John Carey	1847.0	Vanity Fair: A Novel Without a Hero
1074	102	1857988841	Kurt Vonnegut Jr.	1959.0	The Sirens of Titan
1075	146	2266047426	Stephen King, Dominique Dill	1992.0	Dolores Claiborne
1076	46	62414216	Cynthia D'Aprix Sweeney	2016.0	The Nest
1077	28	1563899426	Bill Willingham, Lan Medina, Steve Leialoha, Craig Hamilton, James Jean	2001.0	Fables, Volume 1: Legends in Exile
1078	115	142000280	David    Allen	2001.0	Getting Things Done: How To Achieve Stress-free Productivity
1079	134	446671002	James Redfield	1993.0	The Celestine Prophecy
1080	33	803736991	Huntley Fitzpatrick	2012.0	My Life Next Door 
1081	2	525952926	Ken Follett	2012.0	Winter of the World
1083	46	033041836X	Alice Sebold	1999.0	Lucky
1084	465	140679239X	Virginia Woolf	1927.0	To The Lighthouse 
1085	20	8129104598	Chetan Bhagat	2004.0	Five Point Someone: What Not to Do at IIT
1086	74	425197549	Laurell K. Hamilton	1993.0	Guilty Pleasures
1087	79	375836675	Markus Zusak	2002.0	The Messenger
1088	789	141439653	Thomas Hardy, Rosemarie Morgan, Shannon Russell	1874.0	Far from the Madding Crowd
1089	115	60855908	Terry Pratchett	1987.0	Equal Rites
1090	37	038560310X	Mark Z. Danielewski	2000.0	House of Leaves
1091	105	380718340	Patricia Cornwell	1993.0	Cruel & Unusual
1092	91	385537131	John Grisham	2013.0	Sycamore Row
1093	61	312650248	P.C. Cast, Kristin Cast	2011.0	Awakened
1094	501	1583485090	Willa Cather	1918.0	My Ántonia
1095	32	152061548	Susan Beth Pfeffer	2006.0	Life As We Knew It
1096	20	713998946	Jon Stewart, Ben Karlin, David Javerbaum, Rich Bloomquist, Steve Bodow, Tim Carvell, Eric Drysdale, J.R. Havlan, Scott Jacobson, Tom Johnson, Rob Kutner, Chris Regan, Jason Reich, Jason Ross, Stephen Colbert, Samantha Bee, Rob Corddry, Brendan Hay, Ed Helms	2004.0	America (The Book): A Citizen's Guide to Democracy Inaction
1097	54	800759494	Don Piper, Cecil Murphey	2004.0	90 Minutes in Heaven
1098	92	1455520659	Nicholas Sparks	2012.0	The Longest Ride
1100	104	312995059	Jeffrey Archer	1979.0	Kane and Abel
1101	53	743496744	Jodi Picoult	2008.0	Change of Heart
1102	40	312423799	Augusten Burroughs	2003.0	Dry: A Memoir
1103	60	446613347	James Patterson	2001.0	Sam's Letters To Jennifer
1104	84	1101946342	E.L. James	2015.0	Grey
1105	140	441172695	Frank Herbert	1969.0	Dune Messiah 
1106	82	6280560	C.S. Lewis	1945.0	The Great Divorce
1107	50	1416528636	Jennifer Weiner	2004.0	Little Earthquakes
1108	521	517092913	Hans Christian Andersen, Lily Owens, Arthur Rackham, Hans Richter	1835.0	Eventyr og historier
1109	21	316075809	Mark Cotta Vaz	2009.0	New Moon: The Complete Illustrated Movie Companion
1111	41	767905202	Jane Green	1999.0	Mr Maybe
1112	5	553213172	L.M. Montgomery	1915.0	Anne of the Island
1113	970	140047484	Friedrich Nietzsche, Walter Kaufmann	1883.0	Also sprach Zarathustra
1114	434	140620192	Elizabeth Gaskell, Alan Shelston	1854.0	North and South
1115	43	1451629184	Jaycee Dugard	2011.0	A Stolen Life
1117	121	752224417	Michael Crichton	1995.0	The Lost World
1118	73	62014536	Lauren Oliver	2013.0	Requiem
1119	56	812550285	Robert Jordan	1996.0	A Crown of Swords
1120	942	192840509	Aesop, Laura Harris, Laura Gibbs	-560.0	Aesopica
1121	102	679728759	Cormac McCarthy	1985.0	Blood Meridian: Or the Evening Redness in the West
1122	57	1442426675	Becca Fitzpatrick	2012.0	Finale
1123	2	751504386	Stephen King	1985.0	Skeleton Crew
1124	67	99437961	Chuck Palahniuk	2002.0	Lullaby
1125	21	8129115301	Chetan Bhagat	2009.0	Two States
1127	46	451458923	Jim Butcher	2002.0	Summer Knight
1128	99	345484266	Anne McCaffrey, Teodor Panasiñski	1968.0	Dragonflight
1129	3	618968474	John D. Rateliff, J.R.R. Tolkien	2007.0	The History of the Hobbit, Part One: Mr. Baggins
1131	143	014100018X	Joanne Harris	1998.0	Chocolat
1132	43	553116606	Jay Anson	1977.0	The Amityville Horror
1133	58	771068719	Michael Ondaatje	1992.0	The English Patient
1134	38	1936305550	Sylvain Reynard	2012.0	Gabriel's Rapture
1135	1101	192839993	James Joyce, Jeri Johnson	1914.0	Dubliners
1136	74	1400063736	Colum McCann	2009.0	Let the Great World Spin
1137	119	141321318	Eoin Colfer	2003.0	The Eternity Code
1138	119	440236703	Harlan Coben	2001.0	Tell No One
1140	53	1423121309	Rachel Hawkins	2010.0	Hex Hall
1141	33	761169253	Austin Kleon	2010.0	Steal Like an Artist
1142	3	60512806	Neal Stephenson	1999.0	Cryptonomicon
1143	47	1476730105	Christina Lauren	2013.0	Beautiful Bastard
1144	51	60959037	Barbara Kingsolver	2000.0	Prodigal Summer
1145	52	452282829	Joyce Carol Oates	1996.0	We Were the Mulvaneys
1146	37	006097625X	Scott McCloud	1993.0	Understanding Comics: The Invisible Art
1147	76	316077054	Kami Garcia, Margaret Stohl	2010.0	Beautiful Darkness
1148	47	1594485755	Jon Ronson	2011.0	The Psychopath Test
1149	65	743454553	Jodi Picoult	2005.0	Vanishing Acts
1150	102	330419641	David Baldacci	1995.0	Absolute Power
1151	51	312976275	Janet Evanovich	2000.0	Hot Six
1152	61	1401322786	Mitch Albom	2012.0	The Time Keeper
1153	38	60590270	Christopher Moore	2006.0	A Dirty Job
1154	39	393324818	Michael   Lewis	2003.0	Moneyball: The Art of Winning an Unfair Game
1155	99	078681859X	Jonathan Stroud	2003.0	The Amulet of Samarkand
1156	28	446580503	Stephen Colbert, Richard Dahm, Paul Dinello, Allison Silverman, Michael Brumm, Eric Drydale, Rob Dubbin, Glenn Eichler, Peter Grosz, Peter Gwinn, Jay Katsir, Laura Krafft, Frank Lesser, Tom Purcell	2007.0	I Am America (And So Can You!)
1157	86	688014291	Kenneth H. Blanchard, Spencer Johnson	1981.0	The One Minute Manager
1158	79	553258478	Leon Uris	1958.0	Exodus
1159	30	068484477X	Ursula Hegi	1994.0	Stones from the River
1160	238	394758285	Raymond Chandler	1939.0	The Big Sleep
1161	155	014200068X	John Steinbeck	1945.0	Cannery Row 
1162	32	446585025	Ellen DeGeneres	2011.0	Seriously...I'm Kidding
1163	83	439272637	Lemony Snicket, Brett Helquist	2000.0	The Miserable Mill
1164	57	316175676	Eowyn Ivey	2012.0	The Snow Child
1166	81	810970686	Jeff Kinney	2009.0	The Last Straw
1167	1579	679433139	Dante Alighieri, Allen Mandelbaum, Eugenio Montale	1308.0	La Divina Commedia
1168	67	1405204265	Benjamin Hoff, Ernest H. Shepard	1982.0	The Tao of Pooh
1169	44	1620610116	Jennifer L. Armentrout	2012.0	Onyx
1170	45	62085530	Tahereh Mafi	2013.0	Unravel Me (Shatter Me, #2)
1171	65	812968972	Sarah Dunant	2003.0	The Birth of Venus
1173	111	385354282	David Lagercrantz, Stieg Larsson, George Goulding	2015.0	Det som inte dödar oss
1174	59	081299860X	Emma Cline	2016.0	The Girls
1175	34	1582349908	Shannon Hale	2003.0	The Goose Girl
1176	97	60584750	Dennis Lehane	2001.0	Mystic River
1177	73	99549344	Isaac Marion	2010.0	Warm Bodies
1178	927	451528352	Mark Twain, Everett H. Emerson	1881.0	The Prince and the Pauper
1179	105	340837942	Robert A. Heinlein	1966.0	The Moon is a Harsh Mistress
1180	85	670021458	Elif Shafak, ???? ?????, ?????? ?????, ???? ?????	2010.0	The Forty Rules of Love
1181	54	330371231	Janet Evanovich	1999.0	High Five
1182	82	1781162646	Stephen King	2013.0	Joyland
1184	406	068480154X	F. Scott Fitzgerald	1933.0	Tender Is the Night
1185	46	038531258X	Olive Ann Burns	1984.0	Cold Sassy Tree
1186	70	811214044	Tennessee Williams	1945.0	The Glass Menagerie
1187	9	1609450787	Elena Ferrante, Ann Goldstein	2011.0	L'amica geniale
1188	106	307353133	Timothy Ferriss	2007.0	The 4-Hour Workweek: Escape 9-5, Live Anywhere, and Join the New Rich
1189	138	62515675	Robin S. Sharma	1996.0	The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams & Reaching Your Destiny
1190	49	670022691	Amor Towles	2011.0	Rules of Civility
1191	89	575077026	Larry Niven	1970.0	Ringworld
1192	89	399254129	Ruta Sepetys	2011.0	Between Shades of Gray
1193	49	689818769	Andrew Clements, Brian Selznick	1996.0	Frindle
1194	84	810983915	Jeff Kinney	2009.0	Dog Days
1195	43	62065246	Louise Erdrich	2012.0	The Round House
1197	10	006223742X	Veronica Roth	2012.0	Free Four: Tobias Tells the Divergent Story
1198	55	385539258	Hanya Yanagihara	2015.0	A Little Life
1199	19	1563899809	Brian K. Vaughan, Pia Guerra, José Marzán Jr.	2003.0	Y: The Last Man, Vol. 1: Unmanned
1200	45	765330423	Brandon Sanderson	2011.0	The Alloy of Law
1202	87	345452003	Anne Tyler, Jennifer Bassett	1985.0	The Accidental Tourist
1203	41	1442408928	Benjamin Alire Sáenz	2012.0	Aristotle and Dante Discover the Secrets of the Universe
1204	941	451528522	H.G. Wells	1897.0	The Invisible Man
1206	25	61122092	Paulo Coelho, Alan R. Clarke	1994.0	Na margem do rio Piedra eu sentei e chorei
1207	553	1402726023	Johann David Wyss, Scott McKowen, Arthur Pober	1812.0	Der Schweizerische Robinson
1208	122	450542882	Stephen King	1990.0	Four Past Midnight
1209	50	1937044963	Jennifer Probst	2012.0	The Marriage Bargain
1210	203	553213148	L.M. Montgomery	1909.0	Anne of Avonlea
1211	90	448405202	Watty Piper, Doris Hauman, George Hauman	1930.0	The Little Engine That Could
1212	59	399162097	Karen Joy Fowler	2013.0	We Are All Completely Beside Ourselves
1213	52	765304740	Orson Scott Card	1996.0	Children of the Mind
1214	842	679722769	James Joyce	1922.0	Ulysses
1215	40	142401773	Sarah Dessen	1998.0	Someone Like You
1216	20	312304358	Alan Brennert	2003.0	Moloka'i
1217	68	99471426	Anne Rice	1990.0	The Witching Hour
1218	40	1581345283	Frank E. Peretti	1986.0	This Present Darkness
1220	50	1594634475	Lauren Groff	2015.0	Fates and Furies
1221	54	440243750	Judy Blume	1998.0	Summer Sisters
1222	88	64400565	E.B. White, Garth Williams	1945.0	Stuart Little
1223	78	380508567	Isaac Asimov	1953.0	The Foundation Trilogy
1224	75	375708111	Brian Greene	1999.0	The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory
1225	75	64408639	Lemony Snicket, Brett Helquist	2000.0	The Austere Academy
1226	70	312980140	Janet Evanovich	2001.0	Seven Up
1227	44	61662763	Kelley Armstrong	2009.0	The Awakening
1228	42	451459407	Jim Butcher	2003.0	Death Masks
1229	39	152802177	Janell Cannon	1993.0	Stellaluna
1230	66	575077883	Joe Abercrombie	2007.0	Before They Are Hanged
1231	48	345494997	Nancy Horan	2007.0	Loving Frank
1232	57	312983867	Janet Evanovich, Lorelei King	2002.0	Hard Eight
1233	62	60566221	Lemony Snicket, Brett Helquist	2001.0	The Vile Village
1234	36	446359408	Flora Rheta Schreiber	1973.0	Sybil
1235	93	375508325	Carl Sagan	1980.0	Cosmos
1236	60	1400032822	Chuck Palahniuk	2005.0	Haunted: A Novel of Stories
1237	98	051722285X	Rosamunde Pilcher	1987.0	The Shell Seekers
1238	53	1932416641	Dave Eggers	2006.0	What Is the What: The Autobiography of Valentino Achak Deng
1239	269	140003471X	Gabriel García Márquez, Gregory Rabassa	1981.0	Crónica de una muerte anunciada
1240	13	582416396	Ronald Holt, Arthur Conan Doyle	1891.0	A Scandal in Bohemia
1241	21	805093079	Bill O'Reilly, Martin Dugard	2011.0	Killing Lincoln: The Shocking Assassination that Changed America Forever
1242	65	307265749	Jhumpa Lahiri	2013.0	The Lowland
1243	89	142406635	John Flanagan	2004.0	The Ruins of Gorlan
1244	56	067001110X	Laurie Halse Anderson	2009.0	Wintergirls
1245	107	385339674	John Grisham	2000.0	The Brethren
1246	84	553565699	Robin Hobb	1997.0	Assassin's Quest
1247	146	451194004	Ira Levin	1967.0	Rosemary's Baby
1248	130	375507779	Stephen King, Peter Straub	1984.0	The Talisman
1249	59	812550293	Robert Jordan	1998.0	The Path of Daggers
1250	113	140042520	Jack Kerouac	1958.0	The Dharma Bums
1251	39	1841497126	Kelley Armstrong	2010.0	The Reckoning
1252	59	1400067553	Katherine Boo	2012.0	Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity
1253	162	152058109	P.L. Travers, Mary Shepard	1934.0	Mary Poppins
1254	48	553804685	Scott Lynch	2007.0	Red Seas Under Red Skies
1255	67	679734775	Sandra Cisneros	1984.0	The House on Mango Street
1256	72	670018708	David Benioff	2008.0	City of Thieves
1257	56	61245089	Jeaniene Frost	2007.0	Halfway to the Grave
1258	116	141318309	Roald Dahl, Quentin Blake	1980.0	The Twits
1259	66	60278250	Garth Nix	2003.0	Abhorsen
1260	60	446612545	James Patterson, Peter de Jonge	2002.0	The Beach House
1261	142	751504572	Stephen King	1987.0	Eyes of the Dragon
1262	116	441104029	Frank Herbert	1976.0	Children of Dune
1263	55	1841499889	James S.A. Corey	2011.0	Leviathan Wakes
1264	36	1619636042	Sarah J. Maas	2015.0	Queen of Shadows
1265	25	679729771	Art Spiegelman	1991.0	Maus II : And Here My Troubles Began 
1266	54	140501827	Ezra Jack Keats	1962.0	The Snowy Day
1267	45	747267634	Janet Evanovich	2003.0	To the Nines
1268	40	312554192	Emily Giffin	2012.0	Where We Belong
1269	67	385495226	Richard   Preston	1994.0	The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus
1271	72	670024856	Elizabeth Gilbert	2012.0	The Signature of All Things
1272	38	1592402038	Lynne Truss	2003.0	Eats, Shoots and Leaves
1273	56	60572965	Kim Harrison	2004.0	Dead Witch Walking
1275	53	752898477	Diana Gabaldon	2009.0	An Echo in the Bone
1276	41	61996165	Cynthia Hand	2011.0	Unearthly
1277	52	310226058	Lee Strobel	1988.0	The Case for Christ
1278	53	812577566	Robert Jordan	2005.0	Knife of Dreams
1279	59	440421705	Carl Hiaasen	2002.0	Hoot
1280	830	679729526	Virgil, Robert Fitzgerald	-17.0	Aneis
1281	56	1594487367	Junot Díaz	2012.0	This is How You Lose Her
1283	43	553375407	Daniel Quinn	1992.0	Ishmael: An Adventure of the Mind and Spirit
1284	48	1416995552	Jenny Han	2010.0	It's Not Summer Without You
1285	52	373210493	Katie McGarry	2012.0	Pushing the Limits
1286	103	439321611	Kennilworthy Whisp, J.K. Rowling	2001.0	Quidditch Through the Ages
1287	19	395401461	Harry Allard, James  Marshall	1977.0	Miss Nelson Is Missing!
1288	109	451196716	Richard Bachman, Stephen King	1979.0	The Long Walk
1289	66	60566213	Lemony Snicket, Brett Helquist	2001.0	The Ersatz Elevator
1290	56	385732538	Lois Lowry	2004.0	Messenger 
1291	52	451412354	J.R. Ward	2007.0	Lover Revealed
1292	22	385516487	Stephen King, Jerry N. Uelsmann	2005.0	'Salem's Lot The Illustrated Edition
1293	44	316057770	Trenton Lee Stewart, Carson Ellis	2007.0	The Mysterious Benedict Society
1294	83	446579807	Christopher Hitchens	2007.0	God is Not Great: How Religion Poisons Everything
1295	42	1301627445	Abbi Glines	2013.0	Never Too Far (Too Far, #2)
1296	97	61015733	Michael Crichton	2004.0	State of Fear
1297	59	316122386	Jennifer E. Smith	2012.0	The Statistical Probability of Love at First Sight
1298	80	786836547	Jonathan Stroud	2004.0	The Golem's Eye
1299	40	184243022X	Tom Robbins	1980.0	Still Life with Woodpecker
1300	43	156031663	Jenna Blum	2004.0	Those Who Save Us
1301	104	385340540	John Grisham	2005.0	The Broker
1302	56	1595143971	Beth Revis	2011.0	Across the Universe
1303	94	671250671	M. Scott Peck	1978.0	The Road Less Traveled:  A New Psychology of Love, Traditional Values, and Spiritual Growth
1304	40	451459873	Jim Butcher	2004.0	Blood Rites
1305	56	807508527	Gertrude Chandler Warner, L. Kate Deal	1942.0	The Boxcar Children
1306	65	143123238	A.S.A. Harrison	2013.0	The Silent Wife
1307	56	91940737	Caitlin Moran	2011.0	How to Be a Woman
1309	56	297854399	Keith Richards	2010.0	Life
1310	69	676979343	Jhumpa Lahiri	2008.0	Unaccustomed Earth
1311	77	316601950	Anita Shreve	1998.0	The Pilot's Wife
1312	81	140283307	Don DeLillo	1985.0	White Noise
1313	68	743464117	Stephen E. Ambrose	1992.0	Band of Brothers: E Company, 506th Regiment, 101st Airborne from Normandy to Hitler's Eagle's Nest
1314	1004	785819118	Charles Darwin	1859.0	On the Origin of Species by Means of Natural Selection or the Preservation of Favoured Races in the Struggle for Life
1315	40	1891830430	Craig Thompson	2003.0	Blankets
1316	70	61374229	David Wroblewski	2008.0	The Story of Edgar Sawtelle
1317	43	345439104	Christina Schwarz	2000.0	Drowning Ruth
1318	131	876850867	Charles Bukowski	1971.0	Post Office
1319	106	679744398	Cormac McCarthy	1992.0	All the Pretty Horses
1320	117	1593082045	Arthur Conan Doyle, Kyle Freeman	1914.0	Sherlock Holmes: The Complete Novels and Stories, Vol 2
1321	46	1569319014	Eiichiro Oda, Andy Nakatani	1997.0	One Piece, Volume 01
1322	73	451450523	Peter S. Beagle	1968.0	The Last Unicorn
1323	98	60577312	Angie Sage	2005.0	Magyk
1324	27	689848919	Laurie Halse Anderson	2000.0	Fever 1793
1325	56	670018864	Tana French	2008.0	The Likeness
1326	46	307408868	Erik Larson	2015.0	Dead Wake: The Last Crossing of the Lusitania
1327	1306	812504690	Rudyard Kipling	1894.0	The Jungle Book
1328	1	1439177724	Terry Hayes	2013.0	I Am Pilgrim
1329	47	872863107	Allen Ginsberg, William Carlos Williams	1956.0	Howl and Other Poems 
1330	82	073380084X	Richard Carlson	1997.0	Don't Sweat the Small Stuff
1331	51	1617750255	Adam Mansbach, Ricardo Cortés	2011.0	Go the Fuck to Sleep
1332	107	345418778	Douglas Adams	1992.0	Mostly Harmless
1333	30	074325807X	Walter Isaacson	2003.0	Benjamin Franklin: An American Life
1334	59	385343833	Téa Obreht	2011.0	The Tiger's Wife
1335	71	778324338	Maria V. Snyder	2005.0	Poison Study
1336	52	451222350	J.R. Ward	2007.0	Lover Unbound
1337	65	60502932	Terry Pratchett	2004.0	Going Postal
1338	343	967686563	Anonymous, Joseph Smith Jr.	1830.0	The Book of Mormon
1339	35	451223292	Stephen King	1980.0	The Mist
1340	30	045146091X	Jim Butcher	2005.0	Dead Beat
1341	63	345539826	Pierce Brown	2015.0	Golden Son
1342	62	055215430X	Terry Pratchett	2002.0	Night Watch
1343	117	61020702	Terry Pratchett	1986.0	The Light Fantastic
1344	61	316078573	Malcolm Gladwell	2009.0	What the Dog Saw and Other Adventures
1345	12	62430874	Karin Slaughter	2015.0	Pretty Girls
1346	60	575077905	Joe Abercrombie	2008.0	Last Argument of Kings
1347	76	1476770387	Stephen King	2014.0	Revival
1348	37	679800034	Dr. Seuss	1954.0	Horton Hears a Who!
1349	35	393330478	Michael   Lewis	2006.0	The Blind Side: Evolution of a Game
1350	69	60590165	Garth Nix	2001.0	Lirael
1351	72	316155594	James Patterson	2006.0	School's Out Forever
1353	40	312642989	Marissa Meyer	2015.0	Winter
1354	32	141439734	Robert Louis Stevenson, Robert Mighall	1886.0	The Strange Case of Dr. Jekyll and Mr. Hyde and Other Tales of Terror 
1356	67	345503805	Peter V. Brett	2008.0	The Painted Man
1358	107	440241022	Lee Child	2005.0	One Shot
1359	60	1423140575	Rick Riordan	2012.0	The Serpent's Shadow
1360	105	1416552510	Stephen King	2008.0	Duma Key
1361	121	330448447	Kate Morton	2006.0	The Shifting Fog
1363	31	451461037	Jim Butcher	2006.0	Proven Guilty
1365	138	618084746	Carson McCullers	1940.0	The Heart is a Lonely Hunter
1367	109	441627404	T.H. White	1958.0	The Once and Future King
1368	81	552152978	Terry Pratchett	1992.0	Small Gods
1369	51	385323069	Christopher Paul Curtis	1999.0	Bud, Not Buddy
1371	85	006135323X	Dan Ariely	2007.0	Predictably Irrational: The Hidden Forces that Shape Our Decisions
1373	64	7148984	Lynne Reid Banks	1980.0	The Indian in the Cupboard
1374	33	765325950	Robert Jordan, Brandon Sanderson	2012.0	A Memory of Light
1375	75	1419701762	Jesse Andrews	2012.0	Me and Earl and the Dying Girl
1376	71	810984911	Jeff Kinney	2010.0	The Ugly Truth
1377	2	312990227	Janet Evanovich	2002.0	Janet Evanovich Three and Four Two-Book Set (Stephanie Plum, #3-4)
1378	72	60839783	Simon Winchester	1998.0	The Surgeon of Crowthorne: a tale of murder, madness & the love of words
1379	103	446696633	James Patterson, Andrew Gross	2002.0	2nd Chance
1380	80	141014083	Art Spiegelman	1986.0	The Complete Maus
1381	4	142001805	Jasper Fforde	2001.0	The Eyre Affair
1382	4	345373944	Faye Perozich, Anne Rice, John Bolton, Daerick Gröss	1989.0	Anne Rice's The Vampire Lestat: The Graphic Novel
1384	94	1573221112	Dalai Lama XIV, Howard C. Cutler	1998.0	The Art of Happiness: A Handbook for Living
1385	60	1400065674	David Mitchell	2014.0	The Bone Clocks
1386	38	385333137	Anna Quindlen	1998.0	Black and Blue
1388	101	385339682	John Grisham	2004.0	The Last Juror
1389	59	1400032814	Chuck Palahniuk	2003.0	Diary
1390	48	312985347	Janet Evanovich	2005.0	Eleven on Top
1391	82	439554004	Cornelia Funke, Anthea Bell	2005.0	Tintenblut
1392	16	743236017	Chuck Klosterman	2003.0	Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto
1393	157	316926345	Evelyn Waugh	1945.0	Brideshead Revisited: The Sacred and Profane Memories of Captain Charles Ryder
1394	33	451461401	Jim Butcher	2007.0	White Night
1395	98	62306812	Jessie Burton	2014.0	The Miniaturist
1396	69	786915749	Margaret Weis, Tracy Hickman	1984.0	Dragons of Autumn Twilight
1397	79	786849568	Eoin Colfer	2006.0	The Lost Colony
1398	52	1416951172	Scott Westerfeld	2006.0	Extras
1399	73	399244557	John Flanagan	2005.0	The Burning Bridge
1400	54	670025593	Deborah Harkness	2014.0	The Book of Life
1401	72	1585421464	Julia Cameron	1992.0	The Artist's Way: A Spiritual Path to Higher Creativity
1402	13	067084487X	Jon Scieszka, Lane Smith	1992.0	The Stinky Cheese Man and Other Fairly Stupid Tales
1403	8	61147958	Joe Hill	2009.0	Horns
1404	33	679456724	Robert K. Massie	2011.0	Catherine the Great: Portrait of a Woman
1405	82	385528779	Margaret Atwood	2009.0	The Year of the Flood
1406	56	312364121	Kristin Hannah	2009.0	Winter Garden
1407	111	385339658	John Grisham	2003.0	The King of Torts
1408	57	316067598	Marcus Luttrell, Patrick Robinson	2006.0	Lone Survivor: The Eyewitness Account of Operation Redwing and the Lost Heroes of SEAL Team 10
1410	296	1579126278	Agatha Christie	1926.0	The Murder of Roger Ackroyd
1411	103	006083756X	Richard Wright	1940.0	Native Son 
1412	38	316033650	Brent Weeks	2008.0	Shadow's Edge
1413	57	1907411054	Veronica Rossi	2011.0	Under the Never Sky
1414	94	044669651X	Nicholas Sparks	2003.0	True Believer
1415	47	307887898	Eric Ries	2011.0	The Lean Startup?
1416	35	1595143181	Richelle Mead	2012.0	The Golden Lily
1417	89	743290119	Lauren Weisberger	2008.0	Chasing Harry Winston
1418	55	345335457	David Eddings	1983.0	Magician's Gambit
1420	1	671728687	William L. Shirer	1960.0	The Rise and Fall of the Third Reich: A History of Nazi Germany
1421	89	1594481938	Nick Hornby	2005.0	A Long Way Down
1422	35	439706408	Jeff Smith, Steve Hamaker	1993.0	Out from Boneville
1423	123	340640146	Stephen King	1995.0	Rose Madder
1424	98	515142247	Lee Child	1998.0	Die Trying (Jack Reacher, #2)
1425	60	316123528	Kami Garcia, Margaret Stohl, Paz Pruneda	2011.0	Beautiful Chaos
1426	50	60878061	Jodi Picoult	1999.0	Keeping Faith
1427	83	61147931	Joe Hill	2007.0	Heart-Shaped Box
1428	77	1419702238	Jeff Kinney	2010.0	Cabin Fever
1430	85	1416543007	Lauren Weisberger	2005.0	Everyone Worth Knowing
1431	86	1862301387	Brian Jacques	1986.0	Redwall
1432	983	140447571	Karl Marx, Friedrich Engels, Gareth Stedman Jones	1848.0	Manifest der Kommunistischen Partei
1433	37	1501132938	Ruth Ware	2016.0	The Woman in Cabin 10
1434	1056	553213296	James Fenimore Cooper	1826.0	The Last of the Mohicans: A Narrative of 1757
1435	118	679736379	William Styron	1979.0	Sophie's Choice
1436	89	044024191X	Sophie Kinsella	2004.0	Shopaholic and Sister
1437	44	373210132	Julie Kagawa	2010.0	The Iron Daughter
1438	36	1576737330	Bruce H. Wilkinson	2000.0	The Prayer of Jabez:  Breaking Through to the Blessed Life
1439	87	812983602	Karen Thompson Walker	2012.0	The Age of Miracles
1440	52	786868724	Mitch Albom	2009.0	Have a Little Faith: A True Story
1441	38	1400043468	Julia Child, Alex Prud'Homme	2006.0	My Life in France
1442	60	1922182109	Graeme Simsion	2014.0	The Rosie Effect
1443	37	9380658797	Amish Tripathi	2011.0	The Secret of the Nagas.
1444	85	006117758X	Charles Bukowski	1982.0	Ham on Rye
1445	45	375825444	Wendelin Van Draanen	2001.0	Flipped
1446	28	974320625	Travis Bradberry, Jean Greaves, Patrick Lencioni	2003.0	Emotional Intelligence 2.0
1447	62	670035386	Robert McCloskey	1941.0	Make Way for Ducklings
1448	98	765354942	Douglas Preston, Lincoln Child	1995.0	Relic
1449	63	380727501	Bill Bryson	1995.0	Notes from a Small Island
1450	31	451461894	Jim Butcher	2008.0	Small Favor
1451	7	1607060760	Robert Kirkman	2009.0	The Walking Dead Compendium Volume 1
1452	50	1599900734	Shannon Hale	2005.0	Princess Academy
1453	86	553496646	Nicola Yoon, David Yoon	2015.0	Everything, Everything
1454	416	486282228	George Bernard Shaw	1912.0	Pygmalion
1455	38	62124269	Barbara Kingsolver	2012.0	Flight Behavior
1456	31	1590388984	Brandon Mull	2008.0	Grip of the Shadow Plague
1457	141	140298479	Helen Fielding	1999.0	Bridget Jones: The Edge of Reason
1458	105	067976397X	Louis de Bernieres	1994.0	Captain Corelli's Mandolin
1459	80	446698466	Nicholas Sparks	2004.0	At First Sight
1460	76	767903862	Bill Bryson	2000.0	Down Under
1461	639	192123092	Arthur Conan Doyle	1894.0	The Memoirs of Sherlock Holmes
1462	55	812992792	Adam Johnson	2012.0	The Orphan Master's Son
1463	55	345300785	David Eddings	1984.0	Enchanters' End Game
1464	60	375714839	Marjane Satrapi, Mattias Ripa, Blake Ferris, Anjali Singh	2003.0	Persepolis
1465	79	449213447	Chaim Potok	1967.0	The Chosen
1466	94	451171357	Irving Stone, ????? ?????	1958.0	The Agony and the Ecstasy: A Biographical Novel of Michelangelo
1467	178	385528701	Carlos Ruiz Zafón, Lucia Graves	2008.0	El juego del ángel
1468	166	786891084	Cecelia Ahern	2004.0	Where Rainbows End
1469	36	64441555	Peggy Parish, Fritz Siebel	1963.0	Amelia Bedelia
1471	77	765326264	W. Bruce Cameron	2010.0	A Dog's Purpose 
1472	71	1595148035	Sabaa Tahir	2015.0	An Ember in the Ashes
